where,word,mean,pinYin,toggle,pinYinSearch,Pronunciation
松江,泪(淚),白,li6(li¹³),true,li6,暂无
松江,链(鏈),[空],li6(li¹³),true,li6,暂无
松江,敛(斂),[空],li6(li¹³),true,li6,暂无
松江,殓(殮),[空],li6(li¹³),true,li6,暂无
松江,练(練),[空],li6(li¹³),true,li6,暂无
松江,炼(煉),[空],li6(li¹³),true,li6,暂无
松江,楝(楝),[空],li6(li¹³),true,li6,暂无
松江,㼑(㼑),瓤,li6(li¹³),true,li6,暂无
松江,恋(戀),[空],li6(li¹³),true,li6,暂无
松江,齑(齏),[空],tsi1(ʦi⁵³),true,tsi1,暂无
松江,睫(睫),[空],tsi1(ʦi⁵³),true,tsi1,暂无
松江,尖(尖),[空],tsi1(ʦi⁵³),true,tsi1,暂无
松江,歼(殲),[空],tsi1(ʦi⁵³),true,tsi1,暂无
松江,煎(煎),[空],tsi1(ʦi⁵³),true,tsi1,暂无
松江,湔(湔),[空],tsi1(ʦi⁵³),true,tsi1,暂无
松江,笺(箋),[空],tsi1(ʦi⁵³),true,tsi1,暂无
松江,鲫(鯽),~鱼,tsi1(ʦi⁵³),true,tsi1,暂无
松江,挤(擠),[空],tsi3(ʦi⁴⁴),true,tsi3,暂无
松江,姊(姊),阿~,tsi3(ʦi⁴⁴),true,tsi3,暂无
松江,剪(剪),[空],tsi3(ʦi⁴⁴),true,tsi3,暂无
松江,借(借),~手：左右,tsi5(ʦi³⁵),true,tsi5,暂无
松江,再(再),又,tsi5(ʦi³⁵),true,tsi5,暂无
松江,祭(祭),[空],tsi5(ʦi³⁵),true,tsi5,暂无
松江,际(際),[空],tsi5(ʦi³⁵),true,tsi5,暂无
松江,穄(穄),[空],tsi5(ʦi³⁵),true,tsi5,暂无
松江,济(濟),[空],tsi5(ʦi³⁵),true,tsi5,暂无
松江,剂(劑),[空],tsi5(ʦi³⁵),true,tsi5,暂无
松江,穧(穧),[空],tsi5(ʦi³⁵),true,tsi5,暂无
松江,占(佔),白,tsi5(ʦi³⁵),true,tsi5,暂无
松江,溅(濺),文,tsi5(ʦi³⁵),true,tsi5,暂无
松江,箭(箭),[空],tsi5(ʦi³⁵),true,tsi5,暂无
松江,荐(薦),[空],tsi5(ʦi³⁵),true,tsi5,暂无
松江,饯(餞),蜜~,tsi5(ʦi³⁵),true,tsi5,暂无
松江,且(且),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,蛆(蛆),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,觑(覷),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,妻(妻),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,萋(萋),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,凄(淒),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,栖(棲),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,歼(殲),又,tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,千(千),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,迁(遷),~移,tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,扦(扦),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,钎(釬),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,籖(籖),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,签(簽),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,堑(塹),[空],tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,椠(槧),削：~脚,tshi1(ʦʰi⁵³),true,tshi1,暂无
松江,浅(淺),[空],tshi3(ʦʰi⁴⁴),true,tshi3,暂无
松江,迁(遷),~就,tshi3(ʦʰi⁴⁴),true,tshi3,暂无
松江,砌(砌),[空],tshi5(ʦʰi³⁵),true,tshi5,暂无
松江,沏(沏),[空],tshi5(ʦʰi³⁵),true,tshi5,暂无
松江,西(西),[空],si1(si⁵³),true,si1,暂无
松江,犀(犀),[空],si1(si⁵³),true,si1,暂无
松江,樨(樨),[空],si1(si⁵³),true,si1,暂无
松江,粞(粞),碎米,si1(si⁵³),true,si1,暂无
松江,暹(暹),[空],si1(si⁵³),true,si1,暂无
松江,纤(纖),~维,si1(si⁵³),true,si1,暂无
松江,鲜(鮮),新~,si1(si⁵³),true,si1,暂无
松江,先(先),[空],si1(si⁵³),true,si1,暂无
松江,宣(宣),[空],si1(si⁵³),true,si1,暂无
松江,些(些),[空],si3(si⁴⁴),true,si3,暂无
松江,洗(洗),[空],si3(si⁴⁴),true,si3,暂无
松江,铣(銑),[空],si3(si⁴⁴),true,si3,暂无
松江,玺(璽),[空],si3(si⁴⁴),true,si3,暂无
松江,徙(徙),[空],si3(si⁴⁴),true,si3,暂无
松江,死(死),[空],si3(si⁴⁴),true,si3,暂无
松江,鲜(鮮),~见,si3(si⁴⁴),true,si3,暂无
松江,癣(癬),[空],si3(si⁴⁴),true,si3,暂无
松江,鏾(鏾),阉割,si3(si⁴⁴),true,si3,暂无
松江,筅(筅),[空],si3(si⁴⁴),true,si3,暂无
松江,箲(箲),[空],si3(si⁴⁴),true,si3,暂无
松江,选(選),[空],si3(si⁴⁴),true,si3,暂无
松江,絮(絮),白,si5(si³⁵),true,si5,暂无
松江,细(細),[空],si5(si³⁵),true,si5,暂无
松江,婿(婿),白,si5(si³⁵),true,si5,暂无
松江,圾(圾),垃~,si5(si³⁵),true,si5,暂无
松江,屣(屣),[空],si5(si³⁵),true,si5,暂无
松江,线(線),[空],si5(si³⁵),true,si5,暂无
松江,腺(腺),[空],si5(si³⁵),true,si5,暂无
松江,徐(徐),[空],zi2(zi³¹),true,zi2,暂无
松江,齐(齊),[空],zi2(zi³¹),true,zi2,暂无
松江,脐(臍),[空],zi2(zi³¹),true,zi2,暂无
松江,潜(潛),[空],zi2(zi³¹),true,zi2,暂无
松江,钱(錢),[空],zi2(zi³¹),true,zi2,暂无
松江,前(前),[空],zi2(zi³¹),true,zi2,暂无
松江,全(全),[空],zi2(zi³¹),true,zi2,暂无
松江,泉(泉),[空],zi2(zi³¹),true,zi2,暂无
松江,旋(旋),[空],zi2(zi³¹),true,zi2,暂无
松江,荠(薺),[空],zi4(zi²²),true,zi4,暂无
松江,鲚(鱭),[空],zi4(zi²²),true,zi4,暂无
松江,贱(賤),[空],zi6(zi¹³),true,zi6,暂无
松江,践(踐),[空],zi6(zi¹³),true,zi6,暂无
松江,饯(餞),~行,zi6(zi¹³),true,zi6,暂无
松江,渐(漸),[空],zi6(zi¹³),true,zi6,暂无
松江,羡(羨),[空],zi6(zi¹³),true,zi6,暂无
松江,旋(旋),头发~,zi6(zi¹³),true,zi6,暂无
松江,镟(鏇),[空],zi6(zi¹³),true,zi6,暂无
松江,璇(璇),[空],zi6(zi¹³),true,zi6,暂无
松江,鸡(雞),[空],ci1(ci⁵³),true,ci1,暂无
松江,稽(稽),[空],ci1(ci⁵³),true,ci1,暂无
松江,跻(躋),[空],ci1(ci⁵³),true,ci1,暂无
松江,奇(奇),~数,ci1(ci⁵³),true,ci1,暂无
松江,羁(羈),[空],ci1(ci⁵³),true,ci1,暂无
松江,姬(姬),[空],ci1(ci⁵³),true,ci1,暂无
松江,肌(肌),[空],ci1(ci⁵³),true,ci1,暂无
松江,饥(飢),[空],ci1(ci⁵³),true,ci1,暂无
松江,几(几),茶~,ci1(ci⁵³),true,ci1,暂无
松江,机(機),[空],ci1(ci⁵³),true,ci1,暂无
松江,几(幾),~乎,ci1(ci⁵³),true,ci1,暂无
松江,叽(嘰),[空],ci1(ci⁵³),true,ci1,暂无
松江,基(基),[空],ci1(ci⁵³),true,ci1,暂无
松江,箕(箕),[空],ci1(ci⁵³),true,ci1,暂无
松江,笄(笄),[空],ci1(ci⁵³),true,ci1,暂无
松江,嵇(嵇),[空],ci1(ci⁵³),true,ci1,暂无
松江,乩(乩),[空],ci1(ci⁵³),true,ci1,暂无
松江,间(間),文，空~,ci1(ci⁵³),true,ci1,暂无
松江,兼(兼),[空],ci1(ci⁵³),true,ci1,暂无
松江,搛(搛),[空],ci1(ci⁵³),true,ci1,暂无
松江,艰(艱),[空],ci1(ci⁵³),true,ci1,暂无
松江,肩(肩),[空],ci1(ci⁵³),true,ci1,暂无
松江,坚(堅),[空],ci1(ci⁵³),true,ci1,暂无
松江,己(己),[空],ci3(ci⁴⁴),true,ci3,暂无
松江,几(幾),~个,ci3(ci⁴⁴),true,ci3,暂无
松江,拣(揀),文,ci3(ci⁴⁴),true,ci3,暂无
松江,裥(襉),文,ci3(ci⁴⁴),true,ci3,暂无
松江,柬(柬),文,ci3(ci⁴⁴),true,ci3,暂无
松江,检(檢),[空],ci3(ci⁴⁴),true,ci3,暂无
松江,睑(瞼),[空],ci3(ci⁴⁴),true,ci3,暂无
松江,简(簡),[空],ci3(ci⁴⁴),true,ci3,暂无
松江,茧(繭),[空],ci3(ci⁴⁴),true,ci3,暂无
松江,笕(筧),[空],ci3(ci⁴⁴),true,ci3,暂无
松江,趼(趼),[空],ci3(ci⁴⁴),true,ci3,暂无
松江,计(計),[空],ci5(ci³⁵),true,ci5,暂无
松江,继(繼),[空],ci5(ci³⁵),true,ci5,暂无
松江,繫(繫),~鞋带,ci5(ci³⁵),true,ci5,暂无
松江,髻(髻),[空],ci5(ci³⁵),true,ci5,暂无
松江,寄(寄),[空],ci5(ci³⁵),true,ci5,暂无
松江,翨(翨),[空],ci5(ci³⁵),true,ci5,暂无
松江,冀(冀),[空],ci5(ci³⁵),true,ci5,暂无
松江,记(記),[空],ci5(ci³⁵),true,ci5,暂无
松江,纪(紀),[空],ci5(ci³⁵),true,ci5,暂无
松江,季(季),[空],ci5(ci³⁵),true,ci5,暂无
松江,鉴(鑑),文,ci5(ci³⁵),true,ci5,暂无
松江,剑(劍),[空],ci5(ci³⁵),true,ci5,暂无
松江,谏(諫),[空],ci5(ci³⁵),true,ci5,暂无
松江,涧(澗),文，又,ci5(ci³⁵),true,ci5,暂无
松江,间(間),~断,ci5(ci³⁵),true,ci5,暂无
松江,锏(鐧),又,ci5(ci³⁵),true,ci5,暂无
松江,建(建),[空],ci5(ci³⁵),true,ci5,暂无
松江,毽(毽),[空],ci5(ci³⁵),true,ci5,暂无
松江,腱(腱),~子肉,ci5(ci³⁵),true,ci5,暂无
松江,溪(溪),[空],chi1(cʰi⁵³),true,chi1,暂无
松江,蹊(蹊),[空],chi1(cʰi⁵³),true,chi1,暂无
松江,欺(欺),[空],chi1(cʰi⁵³),true,chi1,暂无
松江,谦(謙),[空],chi1(cʰi⁵³),true,chi1,暂无
松江,牵(牽),[空],chi1(cʰi⁵³),true,chi1,暂无
松江,愆(愆),[空],chi1(cʰi⁵³),true,chi1,暂无
松江,起(起),[空],chi3(cʰi⁴⁴),true,chi3,暂无
松江,岂(豈),[空],chi3(cʰi⁴⁴),true,chi3,暂无
松江,杞(杞),[空],chi3(cʰi⁴⁴),true,chi3,暂无
松江,屺(屺),[空],chi3(cʰi⁴⁴),true,chi3,暂无
松江,玘(玘),[空],chi3(cʰi⁴⁴),true,chi3,暂无
松江,遣(遣),[空],chi3(cʰi⁴⁴),true,chi3,暂无
松江,去(去),白,chi5(cʰi³⁵),true,chi5,暂无
松江,启(啟),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,契(契),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,企(企),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,㩻(㩻),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,欹(欹),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,器(器),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,弃(棄),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,气(氣),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,汽(汽),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,谴(譴),[空],chi5(cʰi³⁵),true,chi5,暂无
松江,奇(奇),[空],ji2(ɟi³¹),true,ji2,暂无
松江,骑(騎),[空],ji2(ɟi³¹),true,ji2,暂无
松江,琦(琦),[空],ji2(ɟi³¹),true,ji2,暂无
松江,崎(崎),[空],ji2(ɟi³¹),true,ji2,暂无
松江,攲(攲),[空],ji2(ɟi³¹),true,ji2,暂无
松江,歧(歧),[空],ji2(ɟi³¹),true,ji2,暂无
松江,岐(岐),[空],ji2(ɟi³¹),true,ji2,暂无
松江,祈(祈),[空],ji2(ɟi³¹),true,ji2,暂无
松江,祁(祁),[空],ji2(ɟi³¹),true,ji2,暂无
松江,鳍(鰭),[空],ji2(ɟi³¹),true,ji2,暂无
松江,耆(耆),[空],ji2(ɟi³¹),true,ji2,暂无
松江,其(其),[空],ji2(ɟi³¹),true,ji2,暂无
松江,棋(棋),[空],ji2(ɟi³¹),true,ji2,暂无
松江,期(期),[空],ji2(ɟi³¹),true,ji2,暂无
松江,旗(旗),[空],ji2(ɟi³¹),true,ji2,暂无
松江,祺(祺),[空],ji2(ɟi³¹),true,ji2,暂无
松江,麒(麒),[空],ji2(ɟi³¹),true,ji2,暂无
松江,萁(萁),花~,ji2(ɟi³¹),true,ji2,暂无
松江,蜞(蜞),[空],ji2(ɟi³¹),true,ji2,暂无
松江,淇(淇),冰~淋,ji2(ɟi³¹),true,ji2,暂无
松江,钳(鉗),[空],ji2(ɟi³¹),true,ji2,暂无
松江,乾(乾),~坤,ji2(ɟi³¹),true,ji2,暂无
松江,揵(揵),[空],ji2(ɟi³¹),true,ji2,暂无
松江,虔(虔),[空],ji2(ɟi³¹),true,ji2,暂无
松江,𠢅(𠢅),[空],ji2(ɟi³¹),true,ji2,暂无
松江,掮(掮),[空],ji2(ɟi³¹),true,ji2,暂无
松江,件(件),[空],ji4(ɟi²²),true,ji4,暂无
松江,键(鍵),[空],ji4(ɟi²²),true,ji4,暂无
松江,技(技),[空],ji6(ɟi¹³),true,ji6,暂无
松江,妓(妓),[空],ji6(ɟi¹³),true,ji6,暂无
松江,伎(伎),[空],ji6(ɟi¹³),true,ji6,暂无
松江,徛(徛),[空],ji6(ɟi¹³),true,ji6,暂无
松江,忌(忌),[空],ji6(ɟi¹³),true,ji6,暂无
松江,俭(儉),[空],ji6(ɟi¹³),true,ji6,暂无
松江,健(健),[空],ji6(ɟi¹³),true,ji6,暂无
松江,腱(腱),文,ji6(ɟi¹³),true,ji6,暂无
松江,黏(黏),[空],gni1(ɲi⁵³),true,gni1,暂无
松江,拈(拈),[空],gni1(ɲi⁵³),true,gni1,暂无
松江,研(研),[空],gni1(ɲi⁵³),true,gni1,暂无
松江,呢(呢),~喃,gni1(ɲi⁵³),true,gni1,暂无
松江,抳(抳),擦,gni1(ɲi⁵³),true,gni1,暂无
松江,呢(呢),~唔,gni1(ɲi⁵³),true,gni1,暂无
松江,倪(倪),[空],gni2(ɲi³¹),true,gni2,暂无
松江,霓(霓),[空],gni2(ɲi³¹),true,gni2,暂无
松江,儿(兒),白，又,gni2(ɲi³¹),true,gni2,暂无
松江,仪(儀),[空],gni2(ɲi³¹),true,gni2,暂无
松江,宜(宜),[空],gni2(ɲi³¹),true,gni2,暂无
松江,疑(疑),[空],gni2(ɲi³¹),true,gni2,暂无
松江,尼(尼),[空],gni2(ɲi³¹),true,gni2,暂无
松江,泥(泥),[空],gni2(ɲi³¹),true,gni2,暂无
松江,伲(伲),[空],gni2(ɲi³¹),true,gni2,暂无
松江,呢(呢),~大衣,gni2(ɲi³¹),true,gni2,暂无
松江,怩(怩),[空],gni2(ɲi³¹),true,gni2,暂无
松江,腻(膩),油~,gni2(ɲi³¹),true,gni2,暂无
松江,沂(沂),[空],gni2(ɲi³¹),true,gni2,暂无
松江,严(嚴),[空],gni2(ɲi³¹),true,gni2,暂无
松江,阎(閻),[空],gni2(ɲi³¹),true,gni2,暂无
松江,年(年),[空],gni2(ɲi³¹),true,gni2,暂无
松江,拟(擬),[空],gni3(ɲi⁴⁴),true,gni3,暂无
松江,辇(輦),[空],gni3(ɲi⁴⁴),true,gni3,暂无
松江,碾(碾),[空],gni3(ɲi⁴⁴),true,gni3,暂无
松江,撵(攆),[空],gni3(ɲi⁴⁴),true,gni3,暂无
松江,女(女),~婿,gni4(ɲi²²),true,gni4,暂无
松江,蚁(蟻),[空],gni4(ɲi²²),true,gni4,暂无
松江,尾(尾),白，~巴,gni4(ɲi²²),true,gni4,暂无
松江,耳(耳),[空],gni4(ɲi²²),true,gni4,暂无
松江,俨(儼),[空],gni4(ɲi²²),true,gni4,暂无
松江,染(染),白,gni4(ɲi²²),true,gni4,暂无
松江,捻(捻),[空],gni4(ɲi²²),true,gni4,暂无
松江,瘾(癮),白,gni4(ɲi²²),true,gni4,暂无
松江,艺(藝),[空],gni6(ɲi¹³),true,gni6,暂无
松江,呓(囈),[空],gni6(ɲi¹³),true,gni6,暂无
松江,刈(刈),[空],gni6(ɲi¹³),true,gni6,暂无
松江,义(義),[空],gni6(ɲi¹³),true,gni6,暂无
松江,议(議),[空],gni6(ɲi¹³),true,gni6,暂无
松江,谊(誼),[空],gni6(ɲi¹³),true,gni6,暂无
松江,腻(膩),[空],gni6(ɲi¹³),true,gni6,暂无
松江,二(二),[空],gni6(ɲi¹³),true,gni6,暂无
松江,贰(貳),[空],gni6(ɲi¹³),true,gni6,暂无
松江,诣(詣),[空],gni6(ɲi¹³),true,gni6,暂无
松江,毅(毅),[空],gni6(ɲi¹³),true,gni6,暂无
松江,酽(釅),[空],gni6(ɲi¹³),true,gni6,暂无
松江,验(驗),[空],gni6(ɲi¹³),true,gni6,暂无
松江,彦(彥),[空],gni6(ɲi¹³),true,gni6,暂无
松江,谚(諺),[空],gni6(ɲi¹³),true,gni6,暂无
松江,砚(硯),[空],gni6(ɲi¹³),true,gni6,暂无
松江,兮(兮),[空],shi1(çi⁵³),true,shi1,暂无
松江,牺(犧),[空],shi1(çi⁵³),true,shi1,暂无
松江,羲(羲),[空],shi1(çi⁵³),true,shi1,暂无
松江,嘻(嘻),[空],shi1(çi⁵³),true,shi1,暂无
松江,嬉(嬉),[空],shi1(çi⁵³),true,shi1,暂无
松江,熙(熙),[空],shi1(çi⁵³),true,shi1,暂无
松江,𡄵(𡄵),[空],shi1(çi⁵³),true,shi1,暂无
松江,希(希),[空],shi1(çi⁵³),true,shi1,暂无
松江,稀(稀),[空],shi1(çi⁵³),true,shi1,暂无
松江,仚(仚),[空],shi1(çi⁵³),true,shi1,暂无
松江,掀(掀),[空],shi1(çi⁵³),true,shi1,暂无
松江,锨(鍁),[空],shi1(çi⁵³),true,shi1,暂无
松江,轩(軒),[空],shi1(çi⁵³),true,shi1,暂无
松江,喜(喜),[空],shi3(çi⁴⁴),true,shi3,暂无
松江,蟢(蟢),[空],shi3(çi⁴⁴),true,shi3,暂无
松江,险(險),[空],shi3(çi⁴⁴),true,shi3,暂无
松江,蚬(蜆),[空],shi3(çi⁴⁴),true,shi3,暂无
松江,显(顯),[空],shi3(çi⁴⁴),true,shi3,暂无
松江,戏(戲),[空],shi5(çi³⁵),true,shi5,暂无
松江,渠(渠),[空],yi2(ɦi³¹),true,yi2,暂无
松江,携(攜),[空],yi2(ɦi³¹),true,yi2,暂无
松江,奚(奚),[空],yi2(ɦi³¹),true,yi2,暂无
松江,移(移),[空],yi2(ɦi³¹),true,yi2,暂无
松江,夷(夷),[空],yi2(ɦi³¹),true,yi2,暂无
松江,姨(姨),[空],yi2(ɦi³¹),true,yi2,暂无
松江,以(以),[空],yi2(ɦi³¹),true,yi2,暂无
松江,矣(矣),[空],yi2(ɦi³¹),true,yi2,暂无
松江,怡(怡),[空],yi2(ɦi³¹),true,yi2,暂无
松江,饴(飴),[空],yi2(ɦi³¹),true,yi2,暂无
松江,贻(貽),[空],yi2(ɦi³¹),true,yi2,暂无
松江,诒(詒),[空],yi2(ɦi³¹),true,yi2,暂无
松江,颐(頤),[空],yi2(ɦi³¹),true,yi2,暂无
松江,彝(彝),[空],yi2(ɦi³¹),true,yi2,暂无
松江,遗(遺),[空],yi2(ɦi³¹),true,yi2,暂无
松江,盐(鹽),[空],yi2(ɦi³¹),true,yi2,暂无
松江,炎(炎),文，又,yi2(ɦi³¹),true,yi2,暂无
松江,檐(簷),[空],yi2(ɦi³¹),true,yi2,暂无
松江,涎(涎),[空],yi2(ɦi³¹),true,yi2,暂无
松江,延(延),[空],yi2(ɦi³¹),true,yi2,暂无
松江,筵(筵),[空],yi2(ɦi³¹),true,yi2,暂无
松江,蜒(蜒),[空],yi2(ɦi³¹),true,yi2,暂无
松江,言(言),[空],yi2(ɦi³¹),true,yi2,暂无
松江,贤(賢),[空],yi2(ɦi³¹),true,yi2,暂无
松江,弦(弦),[空],yi2(ɦi³¹),true,yi2,暂无
松江,舷(舷),[空],yi2(ɦi³¹),true,yi2,暂无
松江,沿(沿),[空],yi2(ɦi³¹),true,yi2,暂无
松江,焉(焉),心不在~,yi2(ɦi³¹),true,yi2,暂无
松江,衍(衍),[空],yi2(ɦi³¹),true,yi2,暂无
松江,系(系),[空],yi6(ɦi¹³),true,yi6,暂无
松江,係(係),[空],yi6(ɦi¹³),true,yi6,暂无
松江,繫(繫),连~,yi6(ɦi¹³),true,yi6,暂无
松江,易(易),容~,yi6(ɦi¹³),true,yi6,暂无
松江,冶(冶),[空],yi6(ɦi¹³),true,yi6,暂无
松江,肄(肄),[空],yi6(ɦi¹³),true,yi6,暂无
松江,异(異),[空],yi6(ɦi¹³),true,yi6,暂无
松江,懿(懿),[空],yi6(ɦi¹³),true,yi6,暂无
松江,勚(勚),磨损,yi6(ɦi¹³),true,yi6,暂无
松江,又(又),白,yi6(ɦi¹³),true,yi6,暂无
松江,艳(艷),[空],yi6(ɦi¹³),true,yi6,暂无
松江,盐(鹽),腌制,yi6(ɦi¹³),true,yi6,暂无
松江,限(限),有~：不多,yi6(ɦi¹³),true,yi6,暂无
松江,衣(衣),[空],i1(i⁵³),true,i1,暂无
松江,依(依),[空],i1(i⁵³),true,i1,暂无
松江,医(醫),[空],i1(i⁵³),true,i1,暂无
松江,伊(伊),[空],i1(i⁵³),true,i1,暂无
松江,淹(淹),[空],i1(i⁵³),true,i1,暂无
松江,阉(閹),[空],i1(i⁵³),true,i1,暂无
松江,掩(掩),[空],i1(i⁵³),true,i1,暂无
松江,嫌(嫌),[空],i1(i⁵³),true,i1,暂无
松江,焉(焉),[空],i1(i⁵³),true,i1,暂无
松江,蔫(蔫),[空],i1(i⁵³),true,i1,暂无
松江,嫣(嫣),[空],i1(i⁵³),true,i1,暂无
松江,烟(煙),[空],i1(i⁵³),true,i1,暂无
松江,燕(燕),姓,i1(i⁵³),true,i1,暂无
松江,咽(咽),~喉,i1(i⁵³),true,i1,暂无
松江,胭(胭),~脂,i1(i⁵³),true,i1,暂无
松江,以(以),又,i3(i⁴⁴),true,i3,暂无
松江,椅(椅),文,i3(i⁴⁴),true,i3,暂无
松江,倚(倚),[空],i3(i⁴⁴),true,i3,暂无
松江,矣(矣),又,i3(i⁴⁴),true,i3,暂无
松江,掩(掩),[空],i3(i⁴⁴),true,i3,暂无
松江,魇(魘),[空],i3(i⁴⁴),true,i3,暂无
松江,厣(厴),[空],i3(i⁴⁴),true,i3,暂无
松江,演(演),[空],i3(i⁴⁴),true,i3,暂无
松江,匽(匽),隐藏,i3(i⁴⁴),true,i3,暂无
松江,瞖(瞖),[空],i5(i³⁵),true,i5,暂无
松江,意(意),[空],i5(i³⁵),true,i5,暂无
松江,已(已),[空],i5(i³⁵),true,i5,暂无
松江,裔(裔),[空],i5(i³⁵),true,i5,暂无
松江,厌(厭),[空],i5(i³⁵),true,i5,暂无
松江,堰(堰),[空],i5(i³⁵),true,i5,暂无
松江,䞁(䞁),比较,i5(i³⁵),true,i5,暂无
松江,宴(宴),[空],i5(i³⁵),true,i5,暂无
松江,燕(燕),~子,i5(i³⁵),true,i5,暂无
松江,咽(咽),~下,i5(i³⁵),true,i5,暂无
松江,忆(憶),文,i5(i³⁵),true,i5,暂无
松江,亿(億),文,i5(i³⁵),true,i5,暂无
松江,波(波),[空],pu1(ɓu⁵³),true,pu1,暂无
松江,菠(菠),[空],pu1(ɓu⁵³),true,pu1,暂无
松江,玻(玻),[空],pu1(ɓu⁵³),true,pu1,暂无
松江,跛(跛),[空],pu3(ɓu⁴⁴),true,pu3,暂无
松江,簸(簸),~一~,pu3(ɓu⁴⁴),true,pu3,暂无
松江,补(補),[空],pu3(ɓu⁴⁴),true,pu3,暂无
松江,谱(譜),[空],pu3(ɓu⁴⁴),true,pu3,暂无
松江,播(播),[空],pu5(ɓu³⁵),true,pu5,暂无
松江,簸(簸),~箕,pu5(ɓu³⁵),true,pu5,暂无
松江,布(布),[空],pu5(ɓu³⁵),true,pu5,暂无
松江,佈(佈),[空],pu5(ɓu³⁵),true,pu5,暂无
松江,怖(怖),[空],pu5(ɓu³⁵),true,pu5,暂无
松江,坡(坡),[空],phu1(pʰu⁵³),true,phu1,暂无
松江,颇(頗),[空],phu1(pʰu⁵³),true,phu1,暂无
松江,铺(鋪),~开,phu1(pʰu⁵³),true,phu1,暂无
松江,潽(潽),溢出,phu1(pʰu⁵³),true,phu1,暂无
松江,叵(叵),[空],phu3(pʰu⁴⁴),true,phu3,暂无
松江,普(普),[空],phu3(pʰu⁴⁴),true,phu3,暂无
松江,谱(譜),又,phu3(pʰu⁴⁴),true,phu3,暂无
松江,浦(浦),[空],phu3(pʰu⁴⁴),true,phu3,暂无
松江,圃(圃),[空],phu3(pʰu⁴⁴),true,phu3,暂无
松江,破(破),[空],phu5(pʰu³⁵),true,phu5,暂无
松江,铺(鋪),当~,phu5(pʰu³⁵),true,phu5,暂无
松江,潽(潽),遍，趟,phu5(pʰu³⁵),true,phu5,暂无
松江,婆(婆),[空],bu2(bu³¹),true,bu2,暂无
松江,菩(菩),[空],bu2(bu³¹),true,bu2,暂无
松江,蒲(蒲),[空],bu2(bu³¹),true,bu2,暂无
松江,脯(脯),胸~,bu2(bu³¹),true,bu2,暂无
松江,葡(葡),文,bu2(bu³¹),true,bu2,暂无
松江,匍(匍),[空],bu2(bu³¹),true,bu2,暂无
松江,抚(撫),揉,bu2(bu³¹),true,bu2,暂无
松江,部(部),[空],bu4(bu²²),true,bu4,暂无
松江,簿(簿),[空],bu4(bu²²),true,bu4,暂无
松江,𥳖(𥳖),[空],bu4(bu²²),true,bu4,暂无
松江,篰(篰),[空],bu4(bu²²),true,bu4,暂无
松江,步(步),[空],bu6(bu¹³),true,bu6,暂无
松江,埠(埠),[空],bu6(bu¹³),true,bu6,暂无
松江,捕(捕),[空],bu6(bu¹³),true,bu6,暂无
松江,伏(伏),蹲下，孵,bu6(bu¹³),true,bu6,暂无
松江,乎(乎),又,fu1(ɸu⁵³),true,fu1,暂无
松江,夫(夫),[空],fu1(ɸu⁵³),true,fu1,暂无
松江,呼(呼),[空],fu1(ɸu⁵³),true,fu1,暂无
松江,肤(膚),[空],fu1(ɸu⁵³),true,fu1,暂无
松江,麸(麩),[空],fu1(ɸu⁵³),true,fu1,暂无
松江,俘(俘),~虏,fu1(ɸu⁵³),true,fu1,暂无
松江,火(火),[空],fu3(ɸu⁴⁴),true,fu3,暂无
松江,伙(夥),[空],fu3(ɸu⁴⁴),true,fu3,暂无
松江,虎(虎),[空],fu3(ɸu⁴⁴),true,fu3,暂无
松江,琥(琥),[空],fu3(ɸu⁴⁴),true,fu3,暂无
松江,浒(滸),[空],fu3(ɸu⁴⁴),true,fu3,暂无
松江,斧(斧),[空],fu3(ɸu⁴⁴),true,fu3,暂无
松江,府(府),[空],fu3(ɸu⁴⁴),true,fu3,暂无
松江,腑(腑),[空],fu3(ɸu⁴⁴),true,fu3,暂无
松江,俯(俯),[空],fu3(ɸu⁴⁴),true,fu3,暂无
松江,甫(甫),[空],fu3(ɸu⁴⁴),true,fu3,暂无
